HITId,AssignmentId,WorkerId,Input.ads_id,Input.atypical,Input.topic,Input.action_a,Input.action_b,Input.action_c,Input.action_d,Input.action_e,Input.action_correct,Answer.age.age_18,Answer.age.age_18_24,Answer.age.age_25_34,Answer.age.age_35_44,Answer.age.age_45_54,Answer.age.age_55_64,Answer.age.age_65,Answer.age.unknown,Answer.artistic_1.agree,Answer.artistic_1.disagree,Answer.artistic_1.neutral,Answer.artistic_2.agree,Answer.artistic_2.disagree,Answer.artistic_2.neutral,Answer.artistic_3.agree,Answer.artistic_3.disagree,Answer.artistic_3.neutral,Answer.atypicality_1.agree,Answer.atypicality_1.disagree,Answer.atypicality_1.neutral,Answer.atypicality_2.agree,Answer.atypicality_2.disagree,Answer.atypicality_2.neutral,Answer.atypicality_3.agree,Answer.atypicality_3.disagree,Answer.atypicality_3.neutral,Answer.effectiveness.a,Answer.effectiveness.b,Answer.effectiveness.c,Answer.effectiveness.d,Answer.effectiveness.e,Answer.overall.1,Answer.overall.2,Answer.overall.3,Answer.overall.4,Answer.overall.5,Answer.pc_1.agree,Answer.pc_1.disagree,Answer.pc_1.neutral,Answer.pc_2.agree,Answer.pc_2.disagree,Answer.pc_2.neutral,Answer.pc_3.agree,Answer.pc_3.disagree,Answer.pc_3.neutral,Answer.worker_feedbacks,Answer.worker_location_live,Input.topic_text,Input.super_topic,Answer.ethnicity.no,Answer.ethnicity.not_say,Answer.ethnicity.yes,Answer.gender.female,Answer.gender.male,Answer.gender.nb,Answer.gender.not_say,Answer.growing_up,Answer.race.american_indian,Answer.race.asian,Answer.race.black,Answer.race.hawaiian,Answer.race.not_say,Answer.race.other_race,Answer.race.white,unique_id,effectiveness_correct,value_pc_1,value_pc_2,value_pc_3,acc_raw_pc,acc_th0_pc,acc_th3_pc,acc_single_pc,acc_norm_raw_pc,acc_norm_th0_pc,acc_norm_th3_pc,value_atypicality_1,value_atypicality_2,value_atypicality_3,acc_raw_atypicality,acc_th0_atypicality,acc_th3_atypicality,acc_single_atypicality,acc_norm_raw_atypicality,acc_norm_th0_atypicality,acc_norm_th3_atypicality,value_artistic_1,value_artistic_2,value_artistic_3,acc_raw_artistic,acc_th0_artistic,acc_th3_artistic,acc_single_artistic,acc_norm_raw_artistic,acc_norm_th0_artistic,acc_norm_th3_artistic,value_effectiveness,value_overall,demo_location,demo_age,value_overall_norm
3K1H3NEY84F5LULKOU79DV9XWDGDG8,37Z929RLGTOIE8O2VM67WX6GJLQTSW,ATR6RB1RULOC0,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,,,"""Alcohol""",drinks,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1256,True,1,0,1,2,1,1,1,1,1,0,1,1,0,2,1,1,1,1,1,0,1,0,1,2,1,1,1,1,1,0,d,3,,-1,0
3K1H3NEY84F5LULKOU79DV9XWDGDG8,39PAAFCOD6GY6056PHBC7KQNGK3TV8,A19Z68L0RHQVWL,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,True,False,False,False,,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,,,"""Alcohol""",drinks,True,False,False,True,False,False,False,USA,False,False,False,False,False,False,True,1257,True,1,-1,1,1,1,1,1,0,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,1,0,1,2,1,1,1,1,1,0,d,4,,40,0
3K1H3NEY84F5LULKOU79DV9XWDGDG8,3A1COHJ8N3BAQFIYHUJD1N3RZ97H8K,A2VO8C41JJIQY9,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,False,False,,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,,,"""Alcohol""",drinks,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1258,True,0,1,0,1,1,1,1,0,1,0,-1,1,-1,-1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,d,3,,-1,0
3K1H3NEY84F5LULKOU79DV9XWDGDG8,3DR23U6WEPUH4PJKURM27G21GBYETT,ABO9F0JD9NN54,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,False,False,,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,,,"""Alcohol""",drinks,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1259,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,d,3,,-1,0
3K1H3NEY84F5LULKOU79DV9XWDGDG8,3FIUS151DFIBJYT5GMDJ808O5GAGGC,A2FP41BSPG0Y4A,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,False,False,,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,,,"""Alcohol""",drinks,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1260,True,1,0,0,1,1,1,1,0,1,0,0,1,1,2,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,d,4,,-1,0
3K1H3NEY84F5LULKOU79DV9XWDGDG8,3I2PTA7R3DA7Y9J2993A064JGD7KQ5,ACI8PUCF5OPDC,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,False,False,,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,,"""Alcohol""",drinks,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1261,True,1,1,1,3,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,3,1,1,1,1,1,0,d,4,,-1,0
3K1H3NEY84F5LULKOU79DV9XWDGDG8,3IOEN3P9SRZCIQEWMQJUPMRT60L16Z,A15X8ATAWSRXIF,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,False,False,,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,,"""Alcohol""",drinks,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1262,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,d,5,,-1,1
3K1H3NEY84F5LULKOU79DV9XWDGDG8,3L4D84MILJ8ZAWEH8YG4QDC5F68JHL,A5WWHKD82I8UE,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,False,False,,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Alcohol""",drinks,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1263,True,-1,-1,-1,-3,1,1,0,-1,1,0,1,1,1,3,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,d,2,,-1,0
3K1H3NEY84F5LULKOU79DV9XWDGDG8,3OS4RQUCRTV9EHPZPGFNP4HFOVRFBI,A2COPP4Y0UYN0B,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,,"""Alcohol""",drinks,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1264,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,0,1,2,1,1,1,1,1,0,d,4,,-1,0
3K1H3NEY84F5LULKOU79DV9XWDGDG8,3PH3VY7DJ5D771EALJ5QFAAI8QGZWV,A2XZLEY2RCF5VM,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,False,False,,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,,"""Alcohol""",drinks,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1265,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,d,4,,-1,0
3K1H3NEY84F5LULKOU79DV9XWDGDG8,3QL2OFSM9QY4CEUM14UV8TW67BLNCJ,A16184N1RO5OJV,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,False,False,,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,,,"""Alcohol""",drinks,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1266,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,1,1,1,3,1,1,1,1,1,0,d,4,,-1,0
3K1H3NEY84F5LULKOU79DV9XWDGDG8,3T3IWE1XGQ361S9P3IH21XRF13ZTQD,A3W0SCW5UYEB0F,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,False,False,,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,,"""Alcohol""",drinks,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1267,True,1,1,1,3,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,3,1,1,1,1,1,0,d,4,,-1,0
3K1H3NEY84F5LULKOU79DV9XWDGDG8,3TMSXRD2XQGAC5T2D8WYNGQ6UQSW1L,A2C9HJC2RDU10C,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,False,False,,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,,,"""Alcohol""",drinks,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1268,True,-1,0,-1,-2,1,1,0,-1,1,0,-1,-1,0,-2,1,0,0,-1,0,0,-1,0,-1,-2,1,0,0,-1,1,0,d,2,,-1,0
3K1H3NEY84F5LULKOU79DV9XWDGDG8,3TY7ZAOG5Z0JAGE3SB9VL0D127PK0I,A2RBF3IIJP15IH,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,,"""Alcohol""",drinks,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1269,True,1,1,1,3,1,1,1,1,1,0,1,1,-1,1,1,1,1,0,1,0,1,0,1,2,1,1,1,1,1,0,d,4,,-1,0
3K1H3NEY84F5LULKOU79DV9XWDGDG8,3UXUOQ9OKYDRGE511JHF61KSCCA7AC,A15GLJU2DG7DLO,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,True,False,,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,,"""Alcohol""",drinks,True,False,False,False,True,False,False,United States of America,False,False,False,False,False,False,True,1270,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,d,5,,60,1
3K1H3NEY84F5LULKOU79DV9XWDGDG8,3WQQ9FUS6UA0Z2FCH29HFC0T0W0B8S,A34YDGVZKRJ0LZ,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,False,False,,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,,"""Alcohol""",drinks,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1271,True,1,1,1,3,1,1,1,1,1,0,1,1,0,2,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,d,5,,-1,1
3K1H3NEY84F5LULKOU79DV9XWDGDG8,3XXU1SWE86BDY35HGKW6RMA5XY9A0D,A3RVHUY67SVXQV,10/172871.png,,6,I should buy Christmas stuff from Lowe's.,I should use eurostar,I should wear Converse.,I should drink this vodka,I should use this quote.,d,False,False,False,False,False,False,False,,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,,"""Alcohol""",drinks,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1272,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,d,5,,-1,1
31ODACBEODV208YGOG7A28ZZ33ZSQC,31HQ4X3T3CQUVVGXMD4GA6WZMXKSLJ,ACI8PUCF5OPDC,10/172895.png,,10,I should buy Jessica Simpson items,I should get coors,I should buy this comic book.,I should buy Olay brand cosmetics.,I should buy these cameras,e,False,False,False,False,False,False,False,,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc",electronics,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1273,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,e,1,,-1,-1
31ODACBEODV208YGOG7A28ZZ33ZSQC,31LVTDXBLRQIUGGK7O4BKWR364BRLS,A5WWHKD82I8UE,10/172895.png,,10,I should buy Jessica Simpson items,I should get coors,I should buy this comic book.,I should buy Olay brand cosmetics.,I should buy these cameras,e,False,False,False,False,False,False,False,,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc",electronics,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1274,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,e,1,,-1,-1
31ODACBEODV208YGOG7A28ZZ33ZSQC,3483FV8BEYZJ7BWS5UJ8U51Y4VT62Z,A2VO8C41JJIQY9,10/172895.png,,10,I should buy Jessica Simpson items,I should get coors,I should buy this comic book.,I should buy Olay brand cosmetics.,I should buy these cameras,e,False,False,False,False,False,False,False,,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc",electronics,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1275,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,-1,-1,-2,1,1,0,-1,1,0,e,1,,-1,-1
31ODACBEODV208YGOG7A28ZZ33ZSQC,36NEMU28XZT78UFR6UFW78E9VX9MW0,A2COPP4Y0UYN0B,10/172895.png,,10,I should buy Jessica Simpson items,I should get coors,I should buy this comic book.,I should buy Olay brand cosmetics.,I should buy these cameras,e,False,False,False,False,False,False,False,,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc",electronics,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1276,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,-1,0,-1,-2,1,1,0,-1,1,0,e,1,,-1,-1
31ODACBEODV208YGOG7A28ZZ33ZSQC,37W3JXSD6QO72B45PX37131G7J7YWD,A21HRQPSI3REF9,10/172895.png,,10,I should buy Jessica Simpson items,I should get coors,I should buy this comic book.,I should buy Olay brand cosmetics.,I should buy these cameras,e,False,True,False,False,False,False,False,,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,,,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc",electronics,False,True,False,False,True,False,False,,False,False,False,False,True,False,False,1277,True,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,2,1,1,1,0,1,0,e,4,,24,0
31ODACBEODV208YGOG7A28ZZ33ZSQC,39O5D9O87D8X8A1CJLAGZFY03IVC36,ATR6RB1RULOC0,10/172895.png,,10,I should buy Jessica Simpson items,I should get coors,I should buy this comic book.,I should buy Olay brand cosmetics.,I should buy these cameras,e,False,False,False,False,False,False,False,,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc",electronics,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1278,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,-1,-1,-2,1,1,0,-1,1,0,e,1,,-1,-1
31ODACBEODV208YGOG7A28ZZ33ZSQC,3B837J3LD8C5YTBARX1CWI5YZU7RSN,A15GLJU2DG7DLO,10/172895.png,,10,I should buy Jessica Simpson items,I should get coors,I should buy this comic book.,I should buy Olay brand cosmetics.,I should buy these cameras,e,False,False,False,False,False,True,False,,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,Meh,,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc",electronics,True,False,False,False,True,False,False,United States of America,False,False,False,False,False,False,True,1279,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,1,1,2,1,1,1,1,1,0,e,2,,60,0
31ODACBEODV208YGOG7A28ZZ33ZSQC,3BF51CHDTFQS8QDVMQ6Y88X9D6L0HT,A3W0SCW5UYEB0F,10/172895.png,,10,I should buy Jessica Simpson items,I should get coors,I should buy this comic book.,I should buy Olay brand cosmetics.,I should buy these cameras,e,False,False,False,False,False,False,False,,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc",electronics,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1280,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,e,1,,-1,-1
31ODACBEODV208YGOG7A28ZZ33ZSQC,3CCZ6YKWRRZYORHDLKOICMVCDBW59N,A1KTASRQIPL490,10/172895.png,,10,I should buy Jessica Simpson items,I should get coors,I should buy this comic book.,I should buy Olay brand cosmetics.,I should buy these cameras,e,False,False,True,False,False,False,False,,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,,,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc",electronics,True,False,False,True,False,False,False,US,False,False,True,False,False,False,False,1281,True,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,3,1,1,1,1,1,0,e,4,,30,0
31ODACBEODV208YGOG7A28ZZ33ZSQC,3FPRZHYEPINT7J7CA25LP7MPLBDV3V,A377LTGWJKY2IW,10/172895.png,,10,I should buy Jessica Simpson items,I should get coors,I should buy this comic book.,I should buy Olay brand cosmetics.,I should buy these cameras,e,False,False,False,False,False,False,False,,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc",electronics,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1282,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,1,1,0,2,1,1,1,0,1,0,e,2,,-1,0
31ODACBEODV208YGOG7A28ZZ33ZSQC,3I0BTBYZAH1EUL3KWQAMU8SC3U90YN,A2FP41BSPG0Y4A,10/172895.png,,10,I should buy Jessica Simpson items,I should get coors,I should buy this comic book.,I should buy Olay brand cosmetics.,I should buy these cameras,e,False,False,False,False,False,False,False,,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,,,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc",electronics,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,1283,True,0,0,0,0,1,1,0,0,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,e,4,,-1,0
